label,x,y,z
363.0,66.18831168831169,95.4004329004329,146.12770562770564
364.0,71.62280701754386,87.64912280701755,148.76315789473685
365.0,43.90845070422535,101.58450704225352,128.27464788732394
366.0,46.7247191011236,91.85580524344569,133.30898876404495
367.0,57.56666666666667,90.08333333333333,125.31666666666666
368.0,53.92857142857143,97.43436293436294,119.27220077220078
369.0,35.05601659751037,115.8195020746888,113.53734439834025
370.0,40.270992366412216,110.68320610687023,122.8206106870229
371.0,48.94347826086957,107.34347826086956,114.70869565217392
372.0,43.41629955947136,111.27533039647577,107.1431718061674
373.0,34.71705426356589,108.51550387596899,95.29069767441861
374.0,31.470212765957445,113.7595744680851,103.06170212765957
375.0,32.851851851851855,115.87037037037037,89.51851851851852
376.0,29.679723502304146,122.72119815668202,94.05760368663594
377.0,104.9093023255814,80.45348837209302,148.1186046511628
378.0,107.86929460580913,90.79875518672199,149.13070539419087
379.0,119.26119402985074,86.41044776119404,143.90298507462686
380.0,110.55932203389831,87.86440677966101,135.91525423728814
381.0,127.322695035461,88.89716312056737,138.04609929078015
382.0,134.9367816091954,95.12835249042146,133.06704980842912
383.0,119.33720930232558,89.0891472868217,129.87209302325581
384.0,123.836,94.244,121.492
385.0,140.86286919831224,103.36075949367088,126.26371308016877
386.0,147.75345622119815,108.62903225806451,117.92857142857143
387.0,132.2573221757322,100.09832635983264,116.50836820083683
388.0,138.3761904761905,107.24285714285715,109.0904761904762
389.0,144.3608695652174,117.12608695652175,103.48260869565217
390.0,152.81782945736435,116.36821705426357,107.67054263565892
391.0,155.68048780487806,115.02682926829269,92.84146341463415
392.0,153.66666666666666,123.53703703703704,93.80555555555556
393.0,69.27902621722846,78.45505617977528,143.0318352059925
394.0,69.62449799196787,67.1987951807229,139.96987951807228
395.0,61.4375,68.0078125,133.09375
396.0,59.146153846153844,77.82307692307693,132.91538461538462
397.0,62.48576512455516,60.037366548042705,128.15124555160142
398.0,69.2773851590106,66.20318021201413,120.57773851590106
399.0,71.57339449541284,55.19724770642202,117.54587155963303
400.0,72.5398406374502,50.56374501992032,124.87450199203187
401.0,132.81223628691984,79.85864978902954,132.4746835443038
402.0,125.00485436893204,69.86569579288026,132.55825242718447
403.0,113.71495327102804,71.92056074766356,145.4595015576324
404.0,111.79285714285714,74.25714285714285,135.07142857142858
405.0,119.6638795986622,56.85451505016722,125.87123745819397
