label,x,y,z
2001.0,52.56976744186046,118.53857061826432,121.14038570618264
2002.0,132.60085773439812,115.95016267376516,122.30981958000592
2101.0,72.72700750208391,158.98985829397054,112.45415393164768
2102.0,113.10305719921105,155.4102564102564,114.00443786982248
2111.0,74.6754932502596,171.4190031152648,56.78141225337487
2112.0,109.67853560682046,172.11785356068205,56.005516549648945
2201.0,57.7410034957845,156.9892041949414,105.63078346699568
2202.0,128.89184952978056,157.25078369905955,104.31426332288402
2211.0,60.61486486486486,174.6418918918919,60.513513513513516
2212.0,124.39458128078817,176.77487684729064,59.358128078817735
2301.0,42.704238921001924,136.99132947976878,89.30154142581888
2302.0,141.42709077912795,139.17548248749105,91.69585418155826
2311.0,45.609924871490705,154.16666666666666,84.08283906682483
2312.0,141.56136680613668,154.4019060901906,84.31729428172943
2321.0,55.25976331360947,154.9923076923077,58.04082840236686
2322.0,132.4103690685413,156.49472759226714,58.24165202108963
2331.0,44.093939393939394,115.72424242424242,84.13838383838385
2332.0,143.881667918858,117.96280991735537,84.82982719759579
2401.0,85.80926874708896,129.0500698649278,131.56427573358175
2402.0,99.7463095740194,124.4067903838043,132.01286377056095
2501.0,83.23571428571428,139.36428571428573,58.81428571428572
2502.0,101.62456747404845,140.1643598615917,58.93944636678201
2601.0,86.32620320855615,173.3870320855615,101.13636363636364
2602.0,100.25070290534208,175.02858481724462,100.42689784442362
2611.0,86.06189151599443,178.0173852573018,62.6432545201669
2612.0,99.33411214953271,175.90654205607476,62.98364485981308
2701.0,86.05868544600939,161.20657276995306,51.931924882629104
2702.0,99.5026845637584,159.9510067114094,52.06375838926174
3001.0,56.089881593110874,130.94025834230357,73.67222820236813
3002.0,130.22203389830509,130.52033898305083,72.3135593220339
4001.0,87.13571428571429,159.69571428571427,84.03571428571429
4002.0,99.61728865194212,161.22277227722773,85.93259710586443
4011.0,85.61746522411129,109.3990211231324,111.71432251416796
4012.0,99.1640944167045,115.30299591466182,109.93758511121199
4021.0,86.29481641468682,81.32721382289417,94.77861771058315
4022.0,98.67611940298508,82.4134328358209,91.97164179104477
4101.0,66.24463519313305,103.53648068669528,60.11587982832618
4102.0,120.44503171247358,104.50845665961945,59.922832980972515
4111.0,70.00715746421268,108.20756646216769,49.581799591002046
4112.0,116.64840989399293,109.19964664310955,49.75618374558304
4201.0,67.99090909090908,123.55454545454545,53.04545454545455
4202.0,118.55645161290323,124.9274193548387,52.693548387096776
5001.0,84.01727192205492,45.67891939769708,76.6036315323295
5002.0,107.20983342289092,51.05077915099409,79.51934443847394
5011.0,85.24311926605505,44.075360419397114,97.33879423328965
5012.0,104.68960674157303,44.91011235955056,98.35252808988764
5021.0,76.64176610978521,56.63508353221957,65.49236276849642
5022.0,107.57739130434783,57.358260869565214,66.28434782608696
5101.0,74.74304538799414,39.889458272327964,98.35358711566617
5102.0,115.46319886765747,43.293347487615,100.76539278131635
5201.0,58.882874617737,43.47859327217125,86.26758409785933
5202.0,128.62774070543375,44.50667302192564,89.56768350810296
