label,x,y,z
140.0,146.1044776119403,122.35820895522389,46.62686567164179
141.0,41.7803738317757,148.8644859813084,81.32242990654206
142.0,108.82352941176471,36.481283422459896,94.73262032085562
143.0,144.45238095238096,64.25,73.0
144.0,143.06896551724137,154.01724137931035,76.89655172413794
145.0,59.125,104.91477272727273,53.21590909090909
146.0,35.030434782608694,115.09565217391304,77.5695652173913
147.0,83.3943661971831,51.23943661971831,113.07042253521126
148.0,92.72674418604652,121.55232558139535,77.30232558139535
149.0,90.82758620689656,157.10344827586206,117.47126436781609
150.0,44.88405797101449,53.869565217391305,84.05797101449275
151.0,47.025510204081634,152.4795918367347,98.61734693877551
152.0,92.65853658536585,69.0650406504065,59.2520325203252
153.0,149.38235294117646,118.19117647058823,64.17647058823529
154.0,39.751295336787564,111.90155440414507,112.35233160621762
155.0,112.34351145038168,114.1145038167939,55.591603053435115
156.0,57.1025641025641,72.21794871794872,121.5
157.0,145.17410714285714,114.14732142857143,111.29464285714286
158.0,69.87288135593221,34.16949152542373,59.88559322033898
159.0,55.229787234042554,47.89787234042553,57.11489361702127
160.0,91.05732484076434,146.42675159235668,63.99363057324841
161.0,101.57674418604651,127.25581395348837,137.94418604651162
162.0,81.76419213973799,81.95633187772926,47.93449781659389
163.0,101.31954887218045,62.4812030075188,128.18796992481202
164.0,142.93145161290323,146.98790322580646,93.10887096774194
165.0,36.91017964071856,133.22155688622755,90.19760479041916
166.0,135.91666666666666,60.54761904761905,111.30952380952381
167.0,65.65566037735849,177.96226415094338,94.88207547169812
168.0,123.92610837438424,170.61576354679804,100.1231527093596
169.0,50.134453781512605,174.7310924369748,68.57142857142857
170.0,124.27027027027027,47.891891891891895,103.10810810810811
171.0,48.50909090909091,88.00909090909092,119.83636363636364
172.0,119.0984251968504,76.9015748031496,59.00787401574803
173.0,82.42857142857143,145.86263736263737,132.44505494505495
174.0,90.34,70.91142857142857,110.29714285714286
175.0,121.80526315789474,38.47894736842105,61.136842105263156
176.0,92.0958904109589,62.75342465753425,38.58904109589041
177.0,76.69314079422382,51.7797833935018,61.87364620938628
178.0,118.20318725099601,126.84860557768924,71.85657370517929
179.0,77.72093023255815,73.06976744186046,71.33720930232558
180.0,146.95535714285714,96.44196428571429,115.94196428571429
181.0,136.7058823529412,139.34558823529412,49.3235294117647
182.0,82.85909090909091,126.49090909090908,137.86363636363637
183.0,63.25,182.9451219512195,76.6829268292683
184.0,44.310679611650485,131.03883495145632,74.8252427184466
185.0,135.51351351351352,101.21621621621621,88.12162162162163
186.0,103.13636363636364,169.12121212121212,117.42424242424242
187.0,104.5,147.66666666666666,131.78787878787878
188.0,72.375,73.359375,137.1875
189.0,63.357142857142854,67.71428571428571,58.392857142857146
190.0,106.97435897435898,91.53846153846153,50.58974358974359
191.0,69.67142857142858,155.9857142857143,119.31428571428572
192.0,90.27755102040817,48.17142857142857,48.83265306122449
193.0,106.04137931034482,182.27586206896552,101.35862068965517
194.0,92.0251256281407,95.2462311557789,54.49748743718593
195.0,99.97590361445783,39.10843373493976,59.72289156626506
196.0,44.6031746031746,139.77777777777777,60.76190476190476
197.0,87.088,72.912,129.432
198.0,121.76433121019109,124.56687898089172,35.847133757961785
199.0,76.0,95.16763005780346,53.653179190751445
200.0,49.056872037914694,94.47867298578198,87.22748815165876
